#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2016 04 18 12 20 314  0.6  1.2 99.00 99.00 99.00 999 1028.3   8.2   6.4   4.7 99.0 99.00 
2016 04 18 12 30 311  1.0  1.3 99.00 99.00 99.00 999 1028.3   7.9   6.4   4.8 99.0 99.00 
2016 04 18 12 40 335  0.8  1.2  0.05 99.00  2.68 999 1028.3   7.9   6.4   4.6 99.0 99.00 
2016 04 18 12 50 343  1.1  1.4 99.00 99.00 99.00 999 1028.4   8.1   6.4   4.3 99.0 99.00 
2016 04 18 13 00 352  1.5  1.7 99.00 99.00 99.00 999 1028.5   7.9   6.4   4.6 99.0 99.00 
2016 04 18 13 10 350  1.7  2.0 99.00 99.00 99.00 999 1028.6   7.7   6.4   5.1 99.0 99.00 
2016 04 18 13 20 346  1.6  2.3 99.00 99.00 99.00 999 1028.7   7.8   6.4   5.3 99.0 99.00 
2016 04 18 13 30 359  1.9  2.2 99.00 99.00 99.00 999 1028.7   7.8   6.4   5.3 99.0 99.00 
2016 04 18 13 40  12  1.8  2.3  0.04 99.00  2.82 999 1028.7   7.9   6.4   5.4 99.0 99.00 
2016 04 18 13 50  25  1.8  2.3 99.00 99.00 99.00 999 1028.7   7.9   6.4   5.3 99.0 99.00 
2016 04 18 14 00  19  1.7  2.0 99.00 99.00 99.00 999 1028.7   8.0   6.4   5.2 99.0 99.00 
2016 04 18 14 10  32  1.7  1.9 99.00 99.00 99.00 999 1028.7   8.0   6.4   5.2 99.0 99.00 
2016 04 18 14 20  36  1.1  1.4 99.00 99.00 99.00 999 1028.7   8.1   6.4   5.3 99.0 99.00 
2016 04 18 14 30  42  0.9  1.3 99.00 99.00 99.00 999 1028.8   8.2   6.4   5.3 99.0 99.00 
2016 04 18 14 40  31  0.6  1.1  0.05 99.00  2.57 999 1028.7   8.4   6.4   5.5 99.0 99.00 
2016 04 18 14 50  33  0.0  0.1 99.00 99.00 99.00 999 1028.7   8.9   6.4   5.5 99.0 99.00 
2016 04 18 15 00  58  0.0  0.0 99.00 99.00 99.00 999 1028.7   9.8   6.4   5.6 99.0 99.00 
2016 04 18 15 10 141  0.2  0.8 99.00 99.00 99.00 999 1028.7  10.8   6.4   5.4 99.0 99.00 
2016 04 18 15 20 220  0.6  0.8 99.00 99.00 99.00 999 1028.7   9.4   6.4   5.6 99.0 99.00 
2016 04 18 15 30 228  0.9  1.2 99.00 99.00 99.00 999 1028.5   9.4   6.4   5.8 99.0 99.00 
2016 04 18 15 40 214  1.1  1.3  0.05 99.00  3.03 999 1028.5   9.7   6.4   6.1 99.0 99.00 
2016 04 18 15 50 246  0.7  1.1 99.00 99.00 99.00 999 1028.5   9.9   6.4   6.2 99.0 99.00 
2016 04 18 16 00  15  1.1  1.9 99.00 99.00 99.00 999 1028.6  10.2   6.4   6.8 99.0 99.00 
2016 04 18 16 10  32  0.5  1.8 99.00 99.00 99.00 999 1028.4  10.1   6.5   7.1 99.0 99.00 
2016 04 18 16 20 184  0.0  0.0 99.00 99.00 99.00 999 1028.2  10.7   6.5   6.6 99.0 99.00 
2016 04 18 16 30 209  1.0  1.5 99.00 99.00 99.00 999 1028.1  10.8   6.5   6.5 99.0 99.00 
2016 04 18 16 40 206  0.6  1.5  0.07 99.00  3.24 999 1028.1  10.9   6.5   7.0 99.0 99.00 
2016 04 18 16 50 182  0.6  1.2 99.00 99.00 99.00 999 1027.9  11.6   6.6   7.0 99.0 99.00 
2016 04 18 17 00 160  0.6  0.9 99.00 99.00 99.00 999 1027.7  11.4   6.6   6.9 99.0 99.00 
2016 04 18 17 10 173  0.7  1.0 99.00 99.00 99.00 999 1027.5  11.7   6.5   7.2 99.0 99.00 
2016 04 18 17 20 157  0.5  1.0 99.00 99.00 99.00 999 1027.2  11.9   6.6   7.1 99.0 99.00 
2016 04 18 17 30 161  0.2  0.6 99.00 99.00 99.00 999 1027.0  12.4   6.7   6.8 99.0 99.00 
2016 04 18 17 40 169  0.1  0.4  0.03 99.00  2.63 999 1027.0  13.3   6.7   7.2 99.0 99.00 
2016 04 18 17 50 216  0.1  0.5 99.00 99.00 99.00 999 1026.9  13.5   6.7   7.1 99.0 99.00 
2016 04 18 18 00 231  0.3  0.8 99.00 99.00 99.00 999 1026.8  14.1   6.7   6.7 99.0 99.00 
2016 04 18 18 10 253  0.4  0.8 99.00 99.00 99.00 999 1026.7  13.7   6.8   6.4 99.0 99.00 
2016 04 18 18 20 238  0.3  1.0 99.00 99.00 99.00 999 1026.5  14.2   6.7   6.9 99.0 99.00 
2016 04 18 18 30 212  1.1  1.3 99.00 99.00 99.00 999 1026.2  14.3   6.8   7.7 99.0 99.00 
2016 04 18 18 40 183  1.1  1.3  0.03 99.00  2.77 999 1025.8  14.7   6.8   7.9 99.0 99.00 
2016 04 18 18 50 174  0.8  1.3 99.00 99.00 99.00 999 1025.8  14.8   6.8   7.9 99.0 99.00 
2016 04 18 19 00 182  0.7  0.9 99.00 99.00 99.00 999 1025.7  15.0   6.8   7.9 99.0 99.00 
2016 04 18 19 10 161  0.3  0.7 99.00 99.00 99.00 999 1025.6  15.2   6.8   8.2 99.0 99.00 
2016 04 18 19 20 147  0.0  0.4 99.00 99.00 99.00 999 1025.5  15.5   6.8   8.3 99.0 99.00 
2016 04 18 19 30 101  0.1  0.4 99.00 99.00 99.00 999 1025.5  16.3   6.8   8.5 99.0 99.00 
2016 04 18 19 40  39  0.3  0.6  0.04 99.00  2.72 999 1025.3  15.8   6.8   7.6 99.0 99.00 
2016 04 18 19 50  49  0.4  0.7 99.00 99.00 99.00 999 1025.1  15.6   6.7   7.4 99.0 99.00 
2016 04 18 20 00  64  0.0  0.3 99.00 99.00 99.00 999 1024.9  15.9   6.8   7.9 99.0 99.00 
2016 04 18 20 10  11  0.0  0.3 99.00 99.00 99.00 999 1024.9  16.1   6.8   7.7 99.0 99.00 
2016 04 18 20 20 300  0.0  0.0 99.00 99.00 99.00 999 1024.7  17.1   6.7   8.5 99.0 99.00 
2016 04 18 20 30 319  0.0  0.0 99.00 99.00 99.00 999 1024.6  17.6   6.7   9.1 99.0 99.00 
2016 04 18 20 40 270  0.0  0.0  0.07 99.00  3.27 999 1024.4  18.9   6.7   8.9 99.0 99.00 
2016 04 18 20 50 319  0.0  0.0 99.00 99.00 99.00 999 1024.5  18.6   6.7   8.6 99.0 99.00 
2016 04 18 21 00  13  0.0  0.0 99.00 99.00 99.00 999 1024.2  18.8   6.7   9.6 99.0 99.00 
2016 04 18 21 10  65  0.1  0.6 99.00 99.00 99.00 999 1024.2  17.5   6.7  10.3 99.0 99.00 
2016 04 18 21 20  76  0.6  0.9 99.00 99.00 99.00 999 1024.0  16.7   6.7   9.1 99.0 99.00 
2016 04 18 21 30 105  1.0  1.3 99.00 99.00 99.00 999 1023.9  16.8   6.7   9.7 99.0 99.00 
2016 04 18 21 40 122  1.0  1.3  0.05 99.00  2.98 999 1023.8  17.1   6.7   7.1 99.0 99.00 
2016 04 18 21 50 123  1.3  1.5 99.00 99.00 99.00 999 1023.6  17.7   6.6   6.0 99.0 99.00 
2016 04 18 22 00 120  1.6  1.9 99.00 99.00 99.00 999 1023.5  17.9   6.6   8.3 99.0 99.00 
2016 04 18 22 10 130  1.9  2.0 99.00 99.00 99.00 999 1023.4  18.1   6.6   5.8 99.0 99.00 
2016 04 18 22 20 128  2.0  2.3 99.00 99.00 99.00 999 1023.2  18.5   6.6   8.5 99.0 99.00 
2016 04 18 22 30 122  2.2  2.5 99.00 99.00 99.00 999 1023.1  17.4   6.6  13.3 99.0 99.00 
2016 04 18 22 40 135  2.6  2.9  0.03 99.00  2.75 999 1023.1  16.8   6.5  13.6 99.0 99.00 
2016 04 18 22 50 134  2.6  2.8 99.00 99.00 99.00 999 1023.0  16.5   6.5  12.6 99.0 99.00 
2016 04 18 23 00 131  2.8  2.9 99.00 99.00 99.00 999 1022.8  16.6   6.5  11.9 99.0 99.00 
2016 04 18 23 10 131  2.7  2.7 99.00 99.00 99.00 999 1022.7  16.5   6.5  11.3 99.0 99.00 
2016 04 18 23 20 143  2.8  3.0 99.00 99.00 99.00 999 1022.6  16.2   6.5  10.9 99.0 99.00 
2016 04 18 23 30 151  3.0  3.8 99.00 99.00 99.00 999 1022.6  16.0   6.5  10.0 99.0 99.00 
2016 04 18 23 40 157  3.5  3.9  0.04 99.00  2.95 999 1022.5  15.5   6.5  10.3 99.0 99.00 
2016 04 18 23 50 152  3.7  3.9 99.00 99.00 99.00 999 1022.5  14.4   6.5  11.0 99.0 99.00 
2016 04 19 00 00 148  3.4  3.8 99.00 99.00 99.00 999 1022.4  13.4   6.5  10.7 99.0 99.00 
2016 04 19 00 10 155  3.4  3.7 99.00 99.00 99.00 999 1022.4  13.2   6.6  10.3 99.0 99.00 
2016 04 19 00 20 162  3.2  3.6 99.00 99.00 99.00 999 1022.4  12.8   6.5  10.0 99.0 99.00 
2016 04 19 00 30 164  2.8  3.2 99.00 99.00 99.00 999 1022.4  12.4   6.4  10.0 99.0 99.00 
2016 04 19 00 40 167  2.9  3.3  0.03 99.00  2.96 999 1022.5  12.1   6.4   9.9 99.0 99.00 
2016 04 19 00 50 168  2.9  3.3 99.00 99.00 99.00 999 1022.4  12.1   6.5   9.8 99.0 99.00 
2016 04 19 01 00 173  2.7  3.0 99.00 99.00 99.00 999 1022.5  12.1   6.4   9.1 99.0 99.00 
2016 04 19 01 10 178  2.8  3.0 99.00 99.00 99.00 999 1022.5  12.2   6.5   8.8 99.0 99.00 
2016 04 19 01 20 176  2.8  3.1 99.00 99.00 99.00 999 1022.5  12.3   6.4   8.6 99.0 99.00 
2016 04 19 01 30 183  2.7  2.9 99.00 99.00 99.00 999 1022.3  12.4   6.4   8.1 99.0 99.00 
2016 04 19 01 40 186  3.0  3.3  0.08 99.00  3.51 999 1022.3  13.0   6.5   7.7 99.0 99.00 
2016 04 19 01 50 191  3.0  3.2 99.00 99.00 99.00 999 1022.2  13.1   6.4   7.6 99.0 99.00 
2016 04 19 02 00 200  2.9  3.2 99.00 99.00 99.00 999 1022.2  13.1   6.4   7.6 99.0 99.00 
2016 04 19 02 10 205  2.9  3.1 99.00 99.00 99.00 999 1022.1  12.7   6.5   7.8 99.0 99.00 
2016 04 19 02 20 209  2.9  3.2 99.00 99.00 99.00 999 1022.0  12.7   6.5   7.8 99.0 99.00 
2016 04 19 02 30 210  3.2  3.5 99.00 99.00 99.00 999 1022.0  12.7   6.6   7.9 99.0 99.00 
2016 04 19 02 40 214  3.9  4.4  0.05 99.00  3.04 999 1021.9  12.7   7.2   7.8 99.0 99.00 
2016 04 19 02 50 222  3.1  3.8 99.00 99.00 99.00 999 1022.0  13.0   7.5   7.7 99.0 99.00 
2016 04 19 03 00 235  3.3  3.7 99.00 99.00 99.00 999 1022.0  12.6   7.6   7.8 99.0 99.00 
2016 04 19 03 10 236  3.6  4.0 99.00 99.00 99.00 999 1021.9  13.5   7.4   7.5 99.0 99.00 
2016 04 19 03 20 238  3.2  3.7 99.00 99.00 99.00 999 1021.9  13.9   7.8   7.6 99.0 99.00 
2016 04 19 03 30 235  3.9  5.0 99.00 99.00 99.00 999 1021.8  12.4   7.4   7.5 99.0 99.00 
2016 04 19 03 40 237  3.7  4.4  0.06 99.00  3.22 999 1021.8  14.0   7.6   7.4 99.0 99.00 
2016 04 19 03 50 244  3.4  3.9 99.00 99.00 99.00 999 1021.8  13.1   7.8   7.3 99.0 99.00 
2016 04 19 04 00 246  3.4  3.9 99.00 99.00 99.00 999 1021.7  13.1   7.6   7.4 99.0 99.00 
2016 04 19 04 10 244  2.9  3.2 99.00 99.00 99.00 999 1021.6  12.4   7.7   7.5 99.0 99.00 
2016 04 19 04 20 251  2.9  3.7 99.00 99.00 99.00 999 1021.6  11.9   7.6   7.5 99.0 99.00 
2016 04 19 04 30 248  3.4  4.2 99.00 99.00 99.00 999 1021.5  12.3   7.6   7.6 99.0 99.00 
2016 04 19 04 40 249  3.1  3.7  0.04 99.00  3.53 999 1021.5  12.2   7.7   7.5 99.0 99.00 
2016 04 19 04 50 244  3.3  3.6 99.00 99.00 99.00 999 1021.5  11.6   7.7   7.7 99.0 99.00 
2016 04 19 05 00 272  3.1  7.7 99.00 99.00 99.00 999 1022.0  11.4   7.4   7.7 99.0 99.00 
2016 04 19 05 10 307  5.7  9.6 99.00 99.00 99.00 999 1022.1  13.1   7.6   7.3 99.0 99.00 
2016 04 19 05 20 326  4.7  5.6 99.00 99.00 99.00 999 1022.0  12.6   7.5   7.3 99.0 99.00 
2016 04 19 05 30 315  3.8  4.3 99.00 99.00 99.00 999 1022.0  12.0   7.5   7.5 99.0 99.00 
2016 04 19 05 40 318  4.1  4.6  0.03 99.00  3.65 999 1021.9  11.8   7.3   7.3 99.0 99.00 
2016 04 19 05 50 325  4.5  5.6 99.00 99.00 99.00 999 1022.1  11.5   7.1   7.2 99.0 99.00 
2016 04 19 06 00 337  5.4  6.9 99.00 99.00 99.00 999 1022.1  11.5   7.2   7.0 99.0 99.00 
2016 04 19 06 10 350  6.6  8.2 99.00 99.00 99.00 999 1022.1  11.4   7.1   6.8 99.0 99.00 
2016 04 19 06 20 352  7.6  9.2 99.00 99.00 99.00 999 1022.1  11.2   6.9   6.6 99.0 99.00 
2016 04 19 06 30 346  7.6  8.9 99.00 99.00 99.00 999 1022.2  10.5   6.8   6.8 99.0 99.00 
2016 04 19 06 40 351  7.6  9.0  0.20 99.00  2.25 999 1022.2  10.3   6.8   6.7 99.0 99.00 
2016 04 19 06 50 354  7.3  8.9 99.00 99.00 99.00 999 1022.2  10.0   6.8   6.6 99.0 99.00 
2016 04 19 07 00 356  7.9  9.8 99.00 99.00 99.00 999 1022.1   9.8   6.6   6.2 99.0 99.00 
2016 04 19 07 10 358  7.7  9.2 99.00 99.00 99.00 999 1022.3   9.4   6.5   5.8 99.0 99.00 
2016 04 19 07 20 360  7.4  9.1 99.00 99.00 99.00 999 1022.4   9.2   6.6   5.7 99.0 99.00 
2016 04 19 07 30 353  7.3  8.5 99.00 99.00 99.00 999 1022.5   9.0   6.6   5.7 99.0 99.00 
2016 04 19 07 40 350  6.6  7.9  0.37  2.74  2.66   1 1022.4   8.6   6.6   5.7 99.0 99.00 
2016 04 19 07 50 353  7.2  8.4 99.00 99.00 99.00 999 1022.5   8.5   6.6   5.7 99.0 99.00 
2016 04 19 08 00 354  7.1  8.4 99.00 99.00 99.00 999 1022.4   8.4   6.6   5.6 99.0 99.00 
2016 04 19 08 10 354  6.9  8.0 99.00 99.00 99.00 999 1022.5   8.4   6.6   5.6 99.0 99.00 
2016 04 19 08 20 359  7.0  8.4 99.00 99.00 99.00 999 1022.5   8.3   6.5   5.6 99.0 99.00 
2016 04 19 08 30 357  6.4  7.4 99.00 99.00 99.00 999 1022.6   8.2   6.5   5.6 99.0 99.00 
2016 04 19 08 40 360  5.9  7.2  0.46  3.13  2.94   4 1022.7   8.2   6.5   5.7 99.0 99.00 
2016 04 19 08 50 360  5.7  7.1 99.00 99.00 99.00 999 1022.9   8.2   6.5   5.6 99.0 99.00 
2016 04 19 09 00 358  5.9  7.5 99.00 99.00 99.00 999 1023.0   8.1   6.5   5.6 99.0 99.00 
2016 04 19 09 10 357  5.2  6.3 99.00 99.00 99.00 999 1023.1   8.1   6.5   5.6 99.0 99.00 
2016 04 19 09 20 359  4.5  6.3 99.00 99.00 99.00 999 1023.3   8.1   6.5   5.5 99.0 99.00 
2016 04 19 09 30 360  3.5  4.3 99.00 99.00 99.00 999 1023.6   8.0   6.5   5.6 99.0 99.00 
2016 04 19 09 40   5  2.9  3.5  0.41  3.23  2.97   2 1023.7   7.9   6.5   5.6 99.0 99.00 
2016 04 19 09 50 356  3.3  4.1 99.00 99.00 99.00 999 1023.9   7.7   6.5   5.6 99.0 99.00 
2016 04 19 10 00 360  4.9  6.6 99.00 99.00 99.00 999 1024.0   7.6   6.5   5.5 99.0 99.00 
2016 04 19 10 10   4  6.1  7.4 99.00 99.00 99.00 999 1024.1   7.6   6.5   5.3 99.0 99.00 
2016 04 19 10 20   2  6.1  7.2 99.00 99.00 99.00 999 1024.3   7.4   6.5   5.3 99.0 99.00 
2016 04 19 10 30   2  7.1  8.3 99.00 99.00 99.00 999 1024.3   7.2   6.5   5.0 99.0 99.00 
2016 04 19 10 40   4  7.9  9.8  0.35  3.03  2.82 356 1024.4   7.0   6.5   4.8 99.0 99.00 
2016 04 19 10 50   4  7.6  9.2 99.00 99.00 99.00 999 1024.5   6.8   6.6   4.8 99.0 99.00 
2016 04 19 11 00   2  7.3  8.9 99.00 99.00 99.00 999 1024.4   6.6   6.6   4.7 99.0 99.00 
2016 04 19 11 10   1  7.9  9.5 99.00 99.00 99.00 999 1024.5   6.5   6.5   4.6 99.0 99.00 
2016 04 19 11 20   1  8.1  9.6 99.00 99.00 99.00 999 1024.5   6.5   6.5   4.7 99.0 99.00 
2016 04 19 11 30   1  7.8  9.3 99.00 99.00 99.00 999 1024.7   6.4   6.5   4.6 99.0 99.00 
2016 04 19 11 40   4  8.1  9.7  0.47  3.23  2.96   0 1024.6   6.3   6.5   4.6 99.0 99.00 
2016 04 19 11 50   5  8.1 10.2 99.00 99.00 99.00 999 1024.7   6.2   6.6   4.6 99.0 99.00 
2016 04 19 12 00 358  8.1 10.1 99.00 99.00 99.00 999 1025.1   6.2   6.5   4.6 99.0 99.00 
2016 04 19 12 10 358  7.9  9.6 99.00 99.00 99.00 999 1025.0   6.1   6.6   4.5 99.0 99.00 
2016 04 19 12 20 356  8.4 10.0 99.00 99.00 99.00 999 1025.1   6.1   6.6   4.5 99.0 99.00 
2016 04 19 12 30 356  9.0 10.4 99.00 99.00 99.00 999 1025.3   6.0   6.6   4.3 99.0 99.00 
2016 04 19 12 40 354  8.9 11.1  0.62  3.70  3.18  14 1025.4   6.0   6.6   4.3 99.0 99.00 
2016 04 19 12 50 354  8.5 10.3 99.00 99.00 99.00 999 1025.6   6.0   6.6   4.4 99.0 99.00 
2016 04 19 13 00 353  8.8 10.5 99.00 99.00 99.00 999 1025.7   5.9   6.6   4.3 99.0 99.00 
2016 04 19 13 10 353  8.7 10.4 99.00 99.00 99.00 999 1025.9   5.8   6.6   4.3 99.0 99.00 
2016 04 19 13 20 357  8.7 10.6 99.00 99.00 99.00 999 1025.9   5.7   6.6   4.3 99.0 99.00 
2016 04 19 13 30   2  8.8 10.8 99.00 99.00 99.00 999 1026.0   5.7   6.6   4.3 99.0 99.00 
2016 04 19 13 40   3  9.3 11.2  0.67  3.70  3.21   7 1025.9   5.7   6.6   4.3 99.0 99.00 
2016 04 19 13 50   5  9.1 10.9 99.00 99.00 99.00 999 1026.0   5.7   6.6   4.4 99.0 99.00 
2016 04 19 14 00   7  8.4 10.2 99.00 99.00 99.00 999 1026.1   5.7   6.7   4.5 99.0 99.00 
2016 04 19 14 10   6  8.0  9.7 99.00 99.00 99.00 999 1026.3   5.8   6.7   4.5 99.0 99.00 
2016 04 19 14 20   6  8.2  9.8 99.00 99.00 99.00 999 1026.4   5.8   6.7   4.5 99.0 99.00 
2016 04 19 14 30  13  7.9  9.7 99.00 99.00 99.00 999 1026.4   5.9   6.7   4.6 99.0 99.00 
2016 04 19 14 40  14  7.3  9.1  0.65  3.70  3.25  10 1026.6   5.9   6.7   4.7 99.0 99.00 
2016 04 19 14 50  17  6.6  8.1 99.00 99.00 99.00 999 1026.5   6.0   6.7   4.8 99.0 99.00 
2016 04 19 15 00  16  7.0  8.6 99.00 99.00 99.00 999 1026.6   6.1   6.7   4.8 99.0 99.00 
2016 04 19 15 10  15  6.4  8.0 99.00 99.00 99.00 999 1026.9   6.2   6.7   4.9 99.0 99.00 
2016 04 19 15 20  19  5.8  6.9 99.00 99.00 99.00 999 1026.9   6.3   6.8   5.0 99.0 99.00 
2016 04 19 15 30  18  5.8  6.8 99.00 99.00 99.00 999 1027.0   6.4   6.8   5.1 99.0 99.00 
2016 04 19 15 40  21  6.0  7.9  0.56  3.70  3.27  12 1027.0   6.5   6.8   5.0 99.0 99.00 
2016 04 19 15 50  28  5.6  7.2 99.00 99.00 99.00 999 1027.0   6.6   6.8   5.2 99.0 99.00 
2016 04 19 16 00  32  6.5  8.0 99.00 99.00 99.00 999 1027.1   6.7   6.8   5.1 99.0 99.00 
2016 04 19 16 10  33  6.6  7.6 99.00 99.00 99.00 999 1027.3   6.7   6.8   5.1 99.0 99.00 
2016 04 19 16 20  38  6.3  7.6 99.00 99.00 99.00 999 1027.2   6.7   6.8   5.1 99.0 99.00 
2016 04 19 16 30  41  6.6  8.5 99.00 99.00 99.00 999 1027.3   6.7   6.8   5.0 99.0 99.00 
2016 04 19 16 40  37  6.7  8.4  0.47  3.33  3.03  20 1027.4   6.7   6.9   4.9 99.0 99.00 
2016 04 19 16 50  39  6.8  8.3 99.00 99.00 99.00 999 1027.4   6.7   6.9   4.9 99.0 99.00 
2016 04 19 17 00  41  7.2  8.4 99.00 99.00 99.00 999 1027.3   6.7   6.9   4.8 99.0 99.00 
2016 04 19 17 10  44  7.1  8.5 99.00 99.00 99.00 999 1027.5   6.6   6.9   4.8 99.0 99.00 
2016 04 19 17 20  45  6.6  7.9 99.00 99.00 99.00 999 1027.6   6.5   6.9   4.8 99.0 99.00 
2016 04 19 17 30  50  5.9  7.6 99.00 99.00 99.00 999 1027.7   6.5   6.9   4.9 99.0 99.00 
2016 04 19 17 40  61  5.9  7.4  0.45  3.33  2.93  25 1027.6   6.5   6.9   4.9 99.0 99.00 
2016 04 19 17 50  64  6.3  7.4 99.00 99.00 99.00 999 1027.4   6.5   7.0   4.9 99.0 99.00 
2016 04 19 18 00  69  6.4  7.6 99.00 99.00 99.00 999 1027.4   6.5   6.9   4.9 99.0 99.00 
2016 04 19 18 10  72  5.7  7.2 99.00 99.00 99.00 999 1027.4   6.5   6.9   4.9 99.0 99.00 
2016 04 19 18 20  72  5.6  6.8 99.00 99.00 99.00 999 1027.4   6.4   7.0   4.9 99.0 99.00 
2016 04 19 18 30  77  5.1  6.4 99.00 99.00 99.00 999 1027.4   6.4   7.0   4.9 99.0 99.00 
2016 04 19 18 40  79  5.0  6.1  0.39  3.03  2.92  32 1027.4   6.4   7.0   4.9 99.0 99.00 
2016 04 19 18 50  79  5.1  6.1 99.00 99.00 99.00 999 1027.5   6.4   7.0   5.0 99.0 99.00 
2016 04 19 19 00  79  5.6  7.0 99.00 99.00 99.00 999 1027.3   6.4   7.0   4.9 99.0 99.00 
2016 04 19 19 10  75  5.9  7.0 99.00 99.00 99.00 999 1027.2   6.4   7.0   4.9 99.0 99.00 
2016 04 19 19 20  74  6.1  7.5 99.00 99.00 99.00 999 1027.1   6.4   7.0   4.9 99.0 99.00 
2016 04 19 19 30  73  5.9  7.2 99.00 99.00 99.00 999 1027.1   6.4   7.0   4.9 99.0 99.00 
2016 04 19 19 40  70  5.7  7.0  0.43  3.33  2.98  55 1027.1   6.4   7.0   4.9 99.0 99.00 
2016 04 19 19 50  71  5.8  7.4 99.00 99.00 99.00 999 1026.8   6.5   7.0   4.9 99.0 99.00 
2016 04 19 20 00  73  6.1  7.5 99.00 99.00 99.00 999 1026.7   6.5   7.0   4.9 99.0 99.00 
2016 04 19 20 10  74  6.1  7.1 99.00 99.00 99.00 999 1026.6   6.6   7.0   4.9 99.0 99.00 
2016 04 19 20 20  79  5.9  7.1 99.00 99.00 99.00 999 1026.3   6.6   7.0   4.9 99.0 99.00 
2016 04 19 20 30  84  6.0  7.2 99.00 99.00 99.00 999 1026.4   6.6   7.0   4.9 99.0 99.00 
2016 04 19 20 40  89  5.7  6.9  0.58  3.57  3.34  77 1026.2   6.7   7.0   4.9 99.0 99.00 
2016 04 19 20 50  87  5.5  6.8 99.00 99.00 99.00 999 1026.3   6.7   7.0   4.9 99.0 99.00 
2016 04 19 21 00  88  5.0  6.0 99.00 99.00 99.00 999 1025.9   6.9   7.0   5.0 99.0 99.00 
2016 04 19 21 10  89  6.0  7.4 99.00 99.00 99.00 999 1025.6   7.1   7.0   5.1 99.0 99.00 
2016 04 19 21 20  86  6.4  7.5 99.00 99.00 99.00 999 1025.4   7.1   7.0   5.1 99.0 99.00 
2016 04 19 21 30  85  6.5  7.7 99.00 99.00 99.00 999 1025.3   7.1   7.0   5.1 99.0 99.00 
2016 04 19 21 40  87  5.6  7.0  0.60  4.55  3.37  95 1025.4   7.2   7.0   5.2 99.0 99.00 
2016 04 19 21 50  85  4.3  5.8 99.00 99.00 99.00 999 1025.6   7.3   7.0   5.2 99.0 99.00 
2016 04 19 22 00  92  3.4  4.5 99.00 99.00 99.00 999 1025.6   7.3   7.0   5.2 99.0 99.00 
2016 04 19 22 10  80  4.0  4.9 99.00 99.00 99.00 999 1025.5   7.3   7.0   5.2 99.0 99.00 
2016 04 19 22 20  37  4.1  4.7 99.00 99.00 99.00 999 1025.3   7.1   7.0   5.3 99.0 99.00 
2016 04 19 22 30  26  3.9  4.9 99.00 99.00 99.00 999 1025.4   7.0   7.1   5.4 99.0 99.00 
2016 04 19 22 40  20  3.3  4.0  0.51  4.17  3.46  90 1025.4   6.9   7.0   5.5 99.0 99.00 
2016 04 19 22 50  23  3.5  4.1 99.00 99.00 99.00 999 1025.4   6.8   7.0   5.4 99.0 99.00 
2016 04 19 23 00  25  3.5  4.1 99.00 99.00 99.00 999 1025.5   6.8   7.0   5.3 99.0 99.00 
2016 04 19 23 10  17  3.0  3.8 99.00 99.00 99.00 999 1025.4   6.8   7.0   5.4 99.0 99.00 
2016 04 19 23 20   8  2.6  3.3 99.00 99.00 99.00 999 1025.4   6.7   7.0   5.5 99.0 99.00 
2016 04 19 23 30   6  2.6  3.3 99.00 99.00 99.00 999 1025.3   6.6   7.0   5.4 99.0 99.00 
2016 04 19 23 40  25  3.3  4.1  0.47  4.76  3.52  83 1025.2   6.6   7.0   5.4 99.0 99.00 
2016 04 19 23 50  32  3.5  4.2 99.00 99.00 99.00 999 1025.2   6.6   7.0   5.3 99.0 99.00 
2016 04 20 00 00  29  3.1  4.0 99.00 99.00 99.00 999 1025.1   6.7   7.0   5.4 99.0 99.00 
2016 04 20 00 10  30  3.0  3.7 99.00 99.00 99.00 999 1025.2   6.8   7.0   5.4 99.0 99.00 
2016 04 20 00 20  36  3.3  3.9 99.00 99.00 99.00 999 1025.3   6.9   7.0   5.3 99.0 99.00 
2016 04 20 00 30  43  3.6  4.4 99.00 99.00 99.00 999 1025.3   6.9   7.0   5.2 99.0 99.00 
2016 04 20 00 40  43  3.8  4.6  0.40  4.35  3.40  82 1025.2   6.8   7.0   5.2 99.0 99.00 
2016 04 20 00 50  46  3.6  4.4 99.00 99.00 99.00 999 1025.3   6.8   7.0   5.3 99.0 99.00 
2016 04 20 01 00  49  3.5  4.2 99.00 99.00 99.00 999 1025.4   6.7   7.0   5.2 99.0 99.00 
2016 04 20 01 10  43  3.3  4.0 99.00 99.00 99.00 999 1025.5   6.8   7.0   5.4 99.0 99.00 
2016 04 20 01 20  39  3.5  4.2 99.00 99.00 99.00 999 1025.6   6.8   7.0   5.3 99.0 99.00 
2016 04 20 01 30  32  3.0  3.5 99.00 99.00 99.00 999 1025.7   6.9   7.0   5.4 99.0 99.00 
2016 04 20 01 40  28  3.3  3.9  0.42  4.55  3.67  78 1025.7   6.9   7.0   5.3 99.0 99.00 
2016 04 20 01 50  20  3.8  4.4 99.00 99.00 99.00 999 1025.9   7.0   7.0   5.4 99.0 99.00 
2016 04 20 02 00  21  4.0  4.6 99.00 99.00 99.00 999 1025.9   6.9   7.0   5.3 99.0 99.00 
2016 04 20 02 10  23  3.8  4.5 99.00 99.00 99.00 999 1026.1   6.9   7.0   5.3 99.0 99.00 
